2021-11-01,8973456,24984
2021-11-01,8992496,19040
2021-11-01,9001527,9031
2021-11-01,10211602,1210075
2021-11-01,10227403,15801
2021-11-01,10242004,14601
2021-11-01,10252251,10247
2021-11-01,10263262,11011
2021-11-01,10272933,9671
2021-11-01,10282691,9758
2021-11-01,10291644,8953
2021-11-01,10303483,11839
2021-11-01,10311922,8439
2021-11-01,10323805,11883
2021-11-01,10347187,23382
2021-11-01,10355896,8709
2021-11-01,10366208,10312
2021-11-02,10373693,7485
2021-11-02,10385658,11965
2021-11-02,10394462,8804
2021-11-02,10414009,19547
2021-11-02,10423498,9489
2021-11-02,10434202,10704
2021-11-02,10444873,10671
2021-11-02,10453500,8627
2021-11-02,10460820,7320
2021-11-02,10468158,7338
2021-11-02,10475995,7837
2021-11-02,10485965,9970
2021-11-02,10491813,5848
2021-11-02,10507346,15533
2021-11-02,10510894,3548
2021-11-02,10515404,4510
2021-11-02,10521563,6159
2021-11-02,10528123,6560
2021-11-02,10532092,3969
2021-11-02,10536233,4141
2021-11-02,10540902,4669
2021-11-02,10545353,4451
2021-11-02,10551142,5789
2021-11-02,10555525,4383
2021-11-02,10560143,4618
2021-11-02,10566892,6749
2021-11-02,10573141,6249
2021-11-02,10608606,35465
2021-11-02,10615647,7041
2021-11-02,10623622,7975
2021-11-02,10630967,7345
2021-11-02,10639087,8120
2021-11-02,10646944,7857
2021-11-02,10654196,7252
2021-11-02,10674387,20191
2021-11-02,10684270,9883
2021-11-02,10765878,81608
2021-11-02,10776667,10789
2021-11-02,10787049,10382
2021-11-02,10795999,8950
2021-11-02,10806697,10698
2021-11-02,10821007,14310
2021-11-02,10837810,16803
2021-11-02,10845281,7471
2021-11-02,10851485,6204
2021-11-02,10857153,5668
2021-11-02,10864358,7205
2021-11-02,10870083,5725
2021-11-03,10878125,8042
2021-11-03,10886970,8845
2021-11-03,10952990,66020
2021-11-03,10961888,8898
2021-11-03,10973272,11384
2021-11-03,11211710,238438
2021-11-03,11720192,508482
2021-11-03,11726912,6720
2021-11-03,11737495,10583
2021-11-03,11743915,6420
2021-11-03,11748894,4979
2021-11-03,11753636,4742
2021-11-03,11757264,3628
2021-11-03,11760699,3435
2021-11-03,11763773,3074
2021-11-03,11766902,3129
2021-11-03,11769181,2279
2021-11-03,11772743,3562
2021-11-03,11775188,2445
2021-11-03,11778314,3126
2021-11-03,11781788,3474
2021-11-03,11785109,3321
2021-11-03,11787236,2127
2021-11-03,11791105,3869
2021-11-03,11799949,8844
2021-11-03,11807721,7772
2021-11-03,11812864,5143
2021-11-03,11817517,4653
2021-11-03,11823031,5514
2021-11-03,11830394,7363
2021-11-03,11836326,5932
2021-11-03,11850636,14310
2021-11-03,11856704,6068
2021-11-03,12093954,237250
2021-11-03,12132316,38362
2021-11-03,12137722,5406
2021-11-03,12142738,5016
2021-11-03,12150388,7650
2021-11-03,12158760,8372
2021-11-03,12167669,8909
2021-11-03,12173052,5383
2021-11-03,12181229,8177
2021-11-03,12188317,7088
2021-11-03,12195609,7292
2021-11-03,12200297,4688
2021-11-03,12206706,6409
2021-11-03,12216171,9465
2021-11-03,12231744,15573
2021-11-04,12238172,6428
2021-11-04,12245325,7153
2021-11-04,12256055,10730
2021-11-04,12263779,7724
2021-11-04,12271159,7380
2021-11-04,12279961,8802
2021-11-04,12286672,6711
2021-11-04,12294135,7463
2021-11-04,12349073,54938
2021-11-04,12354531,5458
2021-11-04,12359887,5356
2021-11-04,12362538,2651
2021-11-04,12364485,1947
2021-11-04,12368318,3833
2021-11-04,12371069,2751
2021-11-04,12373644,2575
2021-11-04,12377299,3655
2021-11-04,12379300,2001
2021-11-04,12382896,3596
2021-11-04,12386775,3879
2021-11-04,12392900,6125
2021-11-04,12395278,2378
2021-11-04,12397583,2305
2021-11-04,12402006,4423
2021-11-04,12404907,2901
2021-11-04,12408169,3262
2021-11-04,12411437,3268
2021-11-04,12414832,3395
2021-11-04,12419907,5075
2021-11-04,12428768,8861
2021-11-04,12432881,4113
2021-11-04,12435821,2940
2021-11-04,12440332,4511
2021-11-04,12444849,4517
2021-11-04,12448880,4031
2021-11-04,12563148,114268
2021-11-04,12567303,4155
2021-11-04,12572329,5026
2021-11-04,12577549,5220
2021-11-04,12582089,4540
2021-11-04,12585442,3353
2021-11-04,12590172,4730
2021-11-04,12608260,18088
2021-11-04,12613689,5429
2021-11-04,12619589,5900
2021-11-04,12625289,5700
2021-11-04,12629927,4638
2021-11-04,12635062,5135
2021-11-05,12639690,4628
2021-11-05,12644763,5073
2021-11-05,12649824,5061
2021-11-05,12663493,13669
2021-11-05,12718629,55136
2021-11-05,12722680,4051
2021-11-05,12729625,6945
2021-11-05,12734892,5267
2021-11-05,12739404,4512
2021-11-05,12742926,3522
2021-11-05,12746762,3836
2021-11-05,12751198,4436
2021-11-05,12757616,6418
2021-11-05,12764052,6436
2021-11-05,12766688,2636
2021-11-05,12769168,2480
2021-11-05,12771530,2362
2021-11-05,12773036,1506
2021-11-05,12775055,2019
2021-11-05,12777710,2655
2021-11-05,12779419,1709
2021-11-05,12782380,2961
2021-11-05,12784124,1744
2021-11-05,12787108,2984
2021-11-05,12789379,2271
2021-11-05,12791783,2404
2021-11-05,12794947,3164
2021-11-05,12798011,3064
2021-11-05,12802084,4073
2021-11-05,12806563,4479
2021-11-05,12810432,3869
2021-11-05,12851475,41043
2021-11-05,12855522,4047
2021-11-05,12859045,3523
2021-11-05,12863824,4779
2021-11-05,12869763,5939
2021-11-05,12873688,3925
2021-11-05,12877903,4215
2021-11-05,12883760,5857
2021-11-05,12888022,4262
2021-11-05,12890984,2962
2021-11-05,12895926,4942
2021-11-05,12901790,5864
2021-11-05,12919597,17807
2021-11-05,12923772,4175
2021-11-05,12928233,4461
2021-11-05,12932563,4330
2021-11-05,12937115,4552
2021-11-06,12942001,4886
2021-11-06,12946952,4951
2021-11-06,12951809,4857
2021-11-06,12955369,3560
2021-11-06,12959410,4041
2021-11-06,12964860,5450
2021-11-06,12969193,4333
2021-11-06,12973357,4164
2021-11-06,12975535,2178
2021-11-06,12979238,3703
2021-11-06,12983508,4270
2021-11-06,12985596,2088
2021-11-06,12987892,2296
2021-11-06,12990940,3048
2021-11-06,12991869,929
2021-11-06,12992967,1098
2021-11-06,12994483,1516
2021-11-06,12995934,1451
2021-11-06,12999221,3287
2021-11-06,13001057,1836
2021-11-06,13003216,2159
2021-11-06,13005251,2035
2021-11-06,13006926,1675
2021-11-06,13008861,1935
2021-11-06,13011325,2464
2021-11-06,13013608,2283
2021-11-06,13015391,1783
2021-11-06,13020135,4744
2021-11-06,13022853,2718
2021-11-06,13026296,3443
2021-11-06,13031006,4710
2021-11-06,13033855,2849
2021-11-06,13037415,3560
2021-11-06,13041211,3796
2021-11-06,13045250,4039
2021-11-06,13052239,6989
2021-11-06,13056736,4497
2021-11-06,13060721,3985
2021-11-06,13064895,4174
2021-11-06,13420568,355673
2021-11-06,13423161,2593
2021-11-06,13427138,3977
2021-11-06,13430525,3387
2021-11-06,13435459,4934
2021-11-06,13439711,4252
2021-11-06,13444711,5000
2021-11-06,13447823,3112
2021-11-06,13451516,3693
2021-11-07,13454220,2704
2021-11-07,13473734,19514
2021-11-07,13479809,6075
2021-11-07,13483273,3464
2021-11-07,13486282,3009
2021-11-07,13490077,3795
2021-11-07,13494713,4636
2021-11-07,13497747,3034
2021-11-07,13506129,8382
2021-11-07,13508092,1963
2021-11-07,13509721,1629
2021-11-07,13516423,6702
2021-11-07,13518278,1855
2021-11-07,13519333,1055
2021-11-07,13520673,1340
2021-11-07,13521735,1062
2021-11-07,13523962,2227
2021-11-07,13524667,705
2021-11-07,13525357,690
2021-11-07,13526566,1209
2021-11-07,13528326,1760
2021-11-07,13530838,2512
2021-11-07,13533045,2207
2021-11-07,13534629,1584
2021-11-07,13536424,1795
2021-11-07,13538642,2218
2021-11-07,13541065,2423
2021-11-07,13544388,3323
2021-11-07,13546447,2059
2021-11-07,13548712,2265
2021-11-07,13551482,2770
2021-11-07,13554743,3261
2021-11-07,13557487,2744
2021-11-07,13563367,5880
2021-11-07,13568474,5107
2021-11-07,13573849,5375
2021-11-07,13578570,4721
2021-11-07,13581761,3191
2021-11-07,13586238,4477
2021-11-07,13591757,5519
2021-11-07,13599120,7363
2021-11-07,13605192,6072
2021-11-07,13611360,6168
2021-11-07,13617713,6353
2021-11-07,13623722,6009
2021-11-07,13629145,5423
2021-11-07,13634505,5360
2021-11-07,13637842,3337
2021-11-08,13644286,6444
2021-11-08,13648997,4711
2021-11-08,13652948,3951
2021-11-08,13656216,3268
2021-11-08,13662365,6149
2021-11-08,13670117,7752
2021-11-08,13674817,4700
2021-11-08,13678757,3940
2021-11-08,13692984,14227
2021-11-08,13695669,2685
2021-11-08,13697943,2274
2021-11-08,13699738,1795
2021-11-08,13701610,1872
2021-11-08,13703140,1530
2021-11-08,13705015,1875
2021-11-08,13706024,1009
2021-11-08,13707251,1227
2021-11-08,13708682,1431
2021-11-08,13719628,10946
2021-11-08,13730684,11056
2021-11-08,13732016,1332
2021-11-08,13732997,981
2021-11-08,13734240,1243
2021-11-08,13735207,967
2021-11-08,13737042,1835
2021-11-08,13738147,1105
2021-11-08,13740180,2033
2021-11-08,13741771,1591
2021-11-08,13743296,1525
2021-11-08,13745240,1944
2021-11-08,13747637,2397
2021-11-08,13749654,2017
2021-11-08,13753023,3369
2021-11-08,13755992,2969
2021-11-08,13757954,1962
2021-11-08,13761328,3374
2021-11-08,13762975,1647
2021-11-08,13764710,1735
2021-11-08,13766635,1925
2021-11-08,13770383,3748
2021-11-08,13772363,1980
2021-11-08,13775680,3317
2021-11-08,13777746,2066
2021-11-08,13779778,2032
2021-11-08,13783319,3541
2021-11-08,13787426,4107
2021-11-08,13789461,2035
2021-11-08,13791226,1765
2021-11-09,13793234,2008
2021-11-09,13796390,3156
2021-11-09,13801047,4657
2021-11-09,13803413,2366
2021-11-09,13805701,2288
2021-11-09,13808181,2480
2021-11-09,13812280,4099
2021-11-09,13814269,1989
2021-11-09,13816646,2377
2021-11-09,13818756,2110
2021-11-09,13821730,2974
2021-11-09,13823038,1308
2021-11-09,13824558,1520
2021-11-09,13825509,951
2021-11-09,13831223,5714
2021-11-09,13832342,1119
2021-11-09,13833091,749
2021-11-09,13834063,972
2021-11-09,13835047,984
2021-11-09,13835947,900
2021-11-09,13837238,1291
2021-11-09,13838276,1038
2021-11-09,13839049,773
2021-11-09,13839539,490
2021-11-09,13841663,2124
2021-11-09,13849378,7715
2021-11-09,13850026,648
2021-11-09,13853445,3419
2021-11-09,13854309,864
2021-11-09,13858073,3764
2021-11-09,13859035,962
2021-11-09,13860724,1689
2021-11-09,13862554,1830
2021-11-09,13864856,2302
2021-11-09,13868645,3789
2021-11-09,13870619,1974
2021-11-09,13873519,2900
2021-11-09,13877156,3637
2021-11-09,13879097,1941
2021-11-09,13880971,1874
2021-11-09,13883320,2349
2021-11-09,13884467,1147
2021-11-09,13887365,2898
2021-11-09,13889073,1708
2021-11-09,13890767,1694
2021-11-09,13892347,1580
2021-11-09,13894448,2101
2021-11-09,13895606,1158
2021-11-10,13898293,2687
2021-11-10,13900201,1908
2021-11-10,13901816,1615
2021-11-10,13929431,27615
2021-11-10,13931705,2274
2021-11-10,13933603,1898
2021-11-10,13937192,3589
2021-11-10,13939853,2661
2021-11-10,13942087,2234
2021-11-10,13943207,1120
2021-11-10,13944580,1373
2021-11-10,13947188,2608
2021-11-10,13948498,1310
2021-11-10,13950239,1741
2021-11-10,13951268,1029
2021-11-10,13952137,869
2021-11-10,13952791,654
2021-11-10,13953182,391
2021-11-10,13954785,1603
2021-11-10,13955261,476
2021-11-10,13955883,622
2021-11-10,13956952,1069
2021-11-10,13957586,634
2021-11-10,13958127,541
2021-11-10,13959012,885
2021-11-10,13959718,706
2021-11-10,13960152,434
2021-11-10,13961020,868
2021-11-10,13961892,872
2021-11-10,13962475,583
2021-11-10,13963274,799
2021-11-10,13964455,1181
2021-11-10,13965979,1524
2021-11-10,13967388,1409
2021-11-10,13968312,924
2021-11-10,13969657,1345
2021-11-10,13970731,1074
2021-11-10,14267220,296489
2021-11-10,14268836,1616
2021-11-10,14271342,2506
2021-11-10,14272764,1422
2021-11-10,14274034,1270
2021-11-10,14276166,2132
2021-11-10,14277346,1180
2021-11-10,14290021,12675
2021-11-10,14363289,73268
2021-11-10,14364792,1503
2021-11-10,14369775,4983
2021-11-11,14371309,1534
2021-11-11,14373156,1847
2021-11-11,14374147,991
2021-11-11,14375538,1391
2021-11-11,14377148,1610
2021-11-11,14379259,2111
2021-11-11,14381538,2279
2021-11-11,14383240,1702
2021-11-11,14385339,2099
2021-11-11,14386376,1037
2021-11-11,14387418,1042
2021-11-11,14388936,1518
2021-11-11,14390022,1086
2021-11-11,14390824,802
2021-11-11,14391424,600
2021-11-11,14392070,646
2021-11-11,14392760,690
2021-11-11,14394016,1256
2021-11-11,14394562,546
2021-11-11,14395132,570
2021-11-11,14395378,246
2021-11-11,14396070,692
2021-11-11,14396464,394
2021-11-11,14396794,330
2021-11-11,14397259,465
2021-11-11,14398033,774
2021-11-11,14398905,872
2021-11-11,14399386,481
2021-11-11,14400527,1141
2021-11-11,14401141,614
2021-11-11,14402290,1149
2021-11-11,14403595,1305
2021-11-11,14404345,750
2021-11-11,14405262,917
2021-11-11,14407179,1917
2021-11-11,14408666,1487
2021-11-11,14410221,1555
2021-11-11,14411752,1531
2021-11-11,14416014,4262
2021-11-11,14417195,1181
2021-11-11,14418728,1533
2021-11-11,14420229,1501
2021-11-11,14422656,2427
2021-11-11,14424095,1439
2021-11-11,14425456,1361
2021-11-11,14426747,1291
2021-11-11,14428076,1329
2021-11-11,14429754,1678
2021-11-12,14430875,1121
2021-11-12,14431815,940
2021-11-12,14433635,1820
2021-11-12,14434737,1102
2021-11-12,14436702,1965
2021-11-12,14437958,1256
2021-11-12,14440280,2322
2021-11-12,14442432,2152
2021-11-12,14444900,2468
2021-11-12,14446298,1398
2021-11-12,14447066,768
2021-11-12,14448328,1262
2021-11-12,14449284,956
2021-11-12,14449731,447
2021-11-12,14450426,695
2021-11-12,14450668,242
2021-11-12,14450946,278
2021-11-12,14451247,301
2021-11-12,14451520,273
2021-11-12,14452203,683
2021-11-12,14453068,865
2021-11-12,14453273,205
2021-11-12,14453640,367
2021-11-12,14454057,417
2021-11-12,14454323,266
2021-11-12,14454725,402
2021-11-12,14455984,1259
2021-11-12,14456642,658
2021-11-12,14457106,464
2021-11-12,14457711,605
2021-11-12,14458400,689
2021-11-12,14459544,1144
2021-11-12,14460461,917
2021-11-12,14461730,1269
2021-11-12,14462370,640
2021-11-12,14463431,1061
2021-11-12,14464900,1469
2021-11-12,14465988,1088
2021-11-12,14467459,1471
2021-11-12,14468711,1252
2021-11-12,14470397,1686
2021-11-12,14480929,10532
2021-11-12,14492408,11479
2021-11-12,15493810,1001402
2021-11-12,15495811,2001
2021-11-12,15498341,2530
2021-11-12,15499348,1007
2021-11-12,15500735,1387
2021-11-13,15501791,1056
2021-11-13,15502884,1093
2021-11-13,15505159,2275
2021-11-13,15506366,1207
2021-11-13,15508079,1713
2021-11-13,15509459,1380
2021-11-13,15510593,1134
2021-11-13,15511396,803
2021-11-13,15512909,1513
2021-11-13,15515173,2264
2021-11-13,15516880,1707
2021-11-13,15517614,734
2021-11-13,15518446,832
2021-11-13,15518995,549
2021-11-13,15520610,1615
2021-11-13,15521085,475
2021-11-13,15521226,141
2021-11-13,15521824,598
2021-11-13,15522397,573
2021-11-13,15522866,469
2021-11-13,15523394,528
2021-11-13,15525206,1812
2021-11-13,15526069,863
2021-11-13,15526586,517
2021-11-13,15527220,634
2021-11-13,15528131,911
2021-11-13,15528969,838
2021-11-13,15529930,961
2021-11-13,15533469,3539
2021-11-13,15534112,643
2021-11-13,15535125,1013
2021-11-13,15535917,792
2021-11-13,15538228,2311
2021-11-13,15540240,2012
2021-11-13,15541443,1203
2021-11-13,15543683,2240
2021-11-13,15545186,1503
2021-11-13,15546610,1424
2021-11-13,15549153,2543
2021-11-13,15551079,1926
2021-11-13,15555269,4190
2021-11-13,15556870,1601
2021-11-13,15559024,2154
2021-11-13,15560541,1517
2021-11-13,15561696,1155
2021-11-13,15564181,2485
2021-11-13,15565371,1190
2021-11-13,15566374,1003
2021-11-14,15567012,638
2021-11-14,15569350,2338
2021-11-14,15570173,823
2021-11-14,15571593,1420
2021-11-14,15572733,1140
2021-11-14,15573854,1121
2021-11-14,15574608,754
2021-11-14,15575442,834
2021-11-14,15578197,2755
2021-11-14,15579044,847
2021-11-14,15579903,859
2021-11-14,15580579,676
2021-11-14,15581186,607
2021-11-14,15584075,2889
2021-11-14,15584962,887
2021-11-14,15585652,690
2021-11-14,15587053,1401
2021-11-14,15587854,801
2021-11-14,15588183,329
2021-11-14,15588792,609
2021-11-14,15589366,574
2021-11-14,15589915,549
2021-11-14,15591489,1574
2021-11-14,15592786,1297
2021-11-14,15593436,650
2021-11-14,15594478,1042
2021-11-14,15594795,317
2021-11-14,15595375,580
2021-11-14,15595885,510
2021-11-14,15596778,893
2021-11-14,15597723,945
2021-11-14,15598908,1185
2021-11-14,15601609,2701
2021-11-14,15602684,1075
2021-11-14,15603564,880
2021-11-14,15604873,1309
2021-11-14,15606031,1158
2021-11-14,15607054,1023
2021-11-14,15608477,1423
2021-11-14,15609713,1236
2021-11-14,15613660,3947
2021-11-14,15615271,1611
2021-11-14,15616939,1668
2021-11-14,15619416,2477
2021-11-14,15620569,1153
2021-11-14,15622330,1761
2021-11-14,15623712,1382
2021-11-14,15625572,1860
2021-11-15,15626966,1394
2021-11-15,15628304,1338
2021-11-15,15629561,1257
2021-11-15,15630935,1374
2021-11-15,15632536,1601
2021-11-15,15634606,2070
2021-11-15,15639365,4759
2021-11-15,15640717,1352
2021-11-15,15642322,1605
2021-11-15,15645160,2838
2021-11-15,15646385,1225
2021-11-15,15647089,704
2021-11-15,15647974,885
2021-11-15,15648837,863
2021-11-15,15649077,240
2021-11-15,15649384,307
2021-11-15,15650160,776
2021-11-15,15650453,293
2021-11-15,15651131,678
2021-11-15,15651296,165
2021-11-15,15651915,619
2021-11-15,15652320,405
2021-11-15,15652848,528
2021-11-15,15653365,517
2021-11-15,15653765,400
2021-11-15,15654033,268
2021-11-15,15654863,830
2021-11-15,15655257,394
2021-11-15,15656035,778
2021-11-15,15657145,1110
2021-11-15,15658087,942
2021-11-15,15658452,365
2021-11-15,15659432,980
2021-11-15,15660146,714
2021-11-15,15660882,736
2021-11-15,15661833,951
2021-11-15,15662795,962
2021-11-15,15668748,5953
2021-11-15,15669369,621
2021-11-15,15669961,592
2021-11-15,15670751,790
2021-11-15,15672124,1373
2021-11-15,15672577,453
2021-11-15,15673076,499
2021-11-15,15674154,1078
2021-11-15,15679456,5302
2021-11-15,15680384,928
2021-11-15,15680981,597
2021-11-16,15681657,676
2021-11-16,15682647,990
2021-11-16,15684355,1708
2021-11-16,15685319,964
2021-11-16,15727294,41975
2021-11-16,15728566,1272
2021-11-16,15729799,1233
2021-11-16,15731211,1412
2021-11-16,15734298,3087
2021-11-16,15735320,1022
2021-11-16,15736368,1048
2021-11-16,15736748,380
2021-11-16,15737330,582
2021-11-16,15738564,1234
2021-11-16,15740916,2352
2021-11-16,15741300,384
2021-11-16,15741523,223
2021-11-16,15741886,363
2021-11-16,15742110,224
2021-11-16,15742526,416
2021-11-16,15742783,257
2021-11-16,15743180,397
2021-11-16,15743285,105
2021-11-16,15743409,124
2021-11-16,15744157,748
2021-11-16,15744307,150
2021-11-16,15744979,672
2021-11-16,15745260,281
2021-11-16,15745666,406
2021-11-16,15745839,173
2021-11-16,15746513,674
2021-11-16,15775163,28650
2021-11-16,15775626,463
2021-11-16,15776530,904
2021-11-16,15777028,498
2021-11-16,15777533,505
2021-11-16,15865015,87482
2021-11-16,15865673,658
2021-11-16,15866037,364
2021-11-16,15866897,860
2021-11-16,15867501,604
2021-11-16,15867975,474
2021-11-16,15868738,763
2021-11-16,15870275,1537
2021-11-16,15872197,1922
2021-11-16,15874017,1820
2021-11-16,15876102,2085
2021-11-16,15878139,2037
2021-11-17,15879543,1404
2021-11-17,15881623,2080
2021-11-17,15883193,1570
2021-11-17,15884612,1419
2021-11-17,15886423,1811
2021-11-17,15888165,1742
2021-11-17,15888829,664
2021-11-17,15890056,1227
2021-11-17,15891495,1439
2021-11-17,15892159,664
2021-11-17,15893548,1389
2021-11-17,15894986,1438
2021-11-17,15895797,811
2021-11-17,15897674,1877
2021-11-17,15898831,1157
2021-11-17,15900110,1279
2021-11-17,15901373,1263
2021-11-17,15901694,321
2021-11-17,15901961,267
2021-11-17,15902365,404
2021-11-17,15902694,329
2021-11-17,15903511,817
2021-11-17,15903788,277
2021-11-17,15904301,513
2021-11-17,15904654,353
2021-11-17,15905933,1279
2021-11-17,15906477,544
2021-11-17,15906977,500
2021-11-17,15907530,553
2021-11-17,15907986,456
2021-11-17,15908737,751
2021-11-17,15909408,671
2021-11-17,15910009,601
2021-11-17,15910604,595
2021-11-17,15911833,1229
2021-11-17,15912448,615
2021-11-17,15913604,1156
2021-11-17,15914253,649
2021-11-17,15914929,676
2021-11-17,15915923,994
2021-11-17,15916924,1001
2021-11-17,15917635,711
2021-11-17,15918365,730
2021-11-17,15919000,635
2021-11-17,15920490,1490
2021-11-17,16090667,170177
2021-11-17,16094482,3815
2021-11-17,16105229,10747
2021-11-18,16105947,718
2021-11-18,16106398,451
2021-11-18,16106911,513
2021-11-18,16107833,922
2021-11-18,16108541,708
2021-11-18,16109100,559
2021-11-18,16110200,1100
2021-11-18,16111322,1122
2021-11-18,16112120,798
2021-11-18,16119039,6919
2021-11-18,16120015,976
2021-11-18,16120427,412
2021-11-18,16121785,1358
2021-11-18,16122366,581
2021-11-18,16122789,423
2021-11-18,16123021,232
2021-11-18,16123123,102
2021-11-18,16123330,207
2021-11-18,16123735,405
2021-11-18,16124217,482
2021-11-18,16125126,909
2021-11-18,16125532,406
2021-11-18,16125856,324
2021-11-18,16126177,321
2021-11-18,16126300,123
2021-11-18,16126510,210
2021-11-18,16126926,416
2021-11-18,16127470,544
2021-11-18,16128346,876
2021-11-18,16128748,402
2021-11-18,16129196,448
2021-11-18,16129956,760
2021-11-18,16130691,735
2021-11-18,16131368,677
2021-11-18,16133006,1638
2021-11-18,16133650,644
2021-11-18,16134392,742
2021-11-18,16135193,801
2021-11-18,16135778,585
2021-11-18,16137344,1566
2021-11-18,16138019,675
2021-11-18,16138579,560
2021-11-18,16139561,982
2021-11-18,16140602,1041
2021-11-18,16141290,688
2021-11-18,16143345,2055
2021-11-18,16143998,653
2021-11-18,16145439,1441
2021-11-19,16146220,781
2021-11-19,16149433,3213
2021-11-19,16150033,600
2021-11-19,16150584,551
2021-11-19,16154190,3606
2021-11-19,16154770,580
2021-11-19,16156098,1328
2021-11-19,16157202,1104
2021-11-19,16158917,1715
2021-11-19,16159511,594
2021-11-19,16160215,704
2021-11-19,16161459,1244
2021-11-19,16161955,496
2021-11-19,16162249,294
2021-11-19,16163114,865
2021-11-19,16163712,598
2021-11-19,16174095,10383
2021-11-19,16174391,296
2021-11-19,16174995,604
2021-11-19,16175163,168
2021-11-19,16175321,158
2021-11-19,16175616,295
2021-11-19,16176305,689
2021-11-19,16176776,471
2021-11-19,16177112,336
2021-11-19,16177658,546
2021-11-19,16177827,169
2021-11-19,16178334,507
2021-11-19,16179033,699
2021-11-19,16179505,472
2021-11-19,16179915,410
2021-11-19,16180692,777
2021-11-19,16181216,524
2021-11-19,16182993,1777
2021-11-19,16184126,1133
2021-11-19,16185038,912
2021-11-19,16186140,1102
2021-11-19,16186521,381
2021-11-19,16187382,861
2021-11-19,16188246,864
2021-11-19,16188845,599
2021-11-19,16189934,1089
2021-11-19,16190710,776
2021-11-19,16191325,615
2021-11-19,16192265,940
2021-11-19,16192891,626
2021-11-19,16193851,960
2021-11-19,16194570,719
2021-11-20,16195175,605
2021-11-20,16196101,926
2021-11-20,16196623,522
2021-11-20,16197161,538
2021-11-20,16198013,852
2021-11-20,16199546,1533
2021-11-20,16201573,2027
2021-11-20,16202792,1219
2021-11-20,16204997,2205
2021-11-20,16205706,709
2021-11-20,16206494,788
2021-11-20,16206787,293
2021-11-20,16207195,408
2021-11-20,16207810,615
2021-11-20,16207966,156
2021-11-20,16208282,316
2021-11-20,16208583,301
2021-11-20,16209174,591
2021-11-20,16209674,500
2021-11-20,16210061,387
2021-11-20,16210328,267
2021-11-20,16210952,624
2021-11-20,16211263,311
2021-11-20,16211787,524
2021-11-20,16212042,255
2021-11-20,16212310,268
2021-11-20,16212832,522
2021-11-20,16213405,573
2021-11-20,16215715,2310
2021-11-20,16216046,331
2021-11-20,16217058,1012
2021-11-20,16218476,1418
2021-11-20,16219421,945
2021-11-20,16220734,1313
2021-11-20,16221167,433
2021-11-20,16221919,752
2021-11-20,16253022,31103
2021-11-20,16253636,614
2021-11-20,16254727,1091
