Date,Trees,Diff
2019-12-08,17505162,460
2019-12-08,17505503,341
2019-12-08,17505880,377
2019-12-08,17506894,1014
2019-12-08,17507569,675
2019-12-08,17510253,2684
2019-12-08,17510815,562
2019-12-08,17511765,950
2019-12-08,17512664,899
2019-12-08,17513110,446
2019-12-08,17513958,848
2019-12-08,17514548,590
2019-12-08,17515575,1027
2019-12-08,17517910,2335
2019-12-08,17518958,1048
2019-12-08,17519646,688
2019-12-08,17520567,921
2019-12-08,17522228,1661
2019-12-08,17524230,2002
2019-12-08,17525280,1050
2019-12-08,17527604,2324
2019-12-08,17528586,982
2019-12-08,17529697,1111
2019-12-08,17531568,1871
2019-12-08,17533260,1692
2019-12-08,17533811,551
2019-12-09,17534499,688
2019-12-09,17535160,661
2019-12-09,17536166,1006
2019-12-09,17537008,842
2019-12-09,17537934,926
2019-12-09,17538958,1024
2019-12-09,17539569,611
2019-12-09,17540240,671
2019-12-09,17541940,1700
2019-12-09,17598393,56453
2019-12-09,17598746,353
2019-12-09,17599842,1096
2019-12-09,17600737,895
2019-12-09,17601023,286
2019-12-09,17601220,197
2019-12-09,17601513,293
2019-12-09,17602831,1318
2019-12-09,17603067,236
2019-12-09,17603421,354
2019-12-09,17603805,384
2019-12-09,17604522,717
2019-12-09,17605211,689
2019-12-09,17605957,746
2019-12-09,17606706,749
2019-12-09,17613201,6495
2019-12-09,17617851,4650
2019-12-09,17618242,391
2019-12-09,17618672,430
2019-12-09,17619141,469
2019-12-09,17619810,669
2019-12-09,17620614,804
2019-12-09,17621043,429
2019-12-09,17621531,488
2019-12-09,17630825,9294
2019-12-09,17631629,804
2019-12-09,17632366,737
2019-12-09,17633993,1627
2019-12-09,17634703,710
2019-12-09,17635425,722
2019-12-09,17635962,537
2019-12-09,17637085,1123
2019-12-09,17638386,1301
2019-12-09,17641217,2831
2019-12-09,17641960,743
2019-12-09,17642354,394
2019-12-09,17643388,1034
2019-12-09,17645203,1815
2019-12-09,17646058,855
2019-12-10,17646472,414
2019-12-10,17647503,1031
2019-12-10,17648138,635
2019-12-10,17648709,571
2019-12-10,17649597,888
2019-12-10,17650308,711
2019-12-10,17650904,596
2019-12-10,17651645,741
2019-12-10,17652386,741
2019-12-10,17656524,4138
2019-12-10,17691861,35337
2019-12-10,17692328,467
2019-12-10,17692769,441
2019-12-10,17693150,381
2019-12-10,17694124,974
2019-12-10,17694390,266
2019-12-10,17694750,360
2019-12-10,17695819,1069
2019-12-10,17696139,320
2019-12-10,17696959,820
2019-12-10,17697279,320
2019-12-10,17697671,392
2019-12-10,17698035,364
2019-12-10,17698311,276
2019-12-10,17699004,693
2019-12-10,17699422,418
2019-12-10,17702727,3305
2019-12-10,17703256,529
2019-12-10,17703454,198
2019-12-10,17705315,1861
2019-12-10,17707622,2307
2019-12-10,17708481,859
2019-12-10,17709122,641
2019-12-10,17713602,4480
2019-12-10,17714433,831
2019-12-10,17715377,944
2019-12-10,17716842,1465
2019-12-10,17717795,953
2019-12-10,17747152,29357
2019-12-10,17749338,2186
2019-12-10,17750339,1001
2019-12-10,17751906,1567
2019-12-10,17752373,467
2019-12-10,17753088,715
2019-12-10,17753795,707
2019-12-10,17755430,1635
2019-12-10,17757064,1634
2019-12-10,17757816,752
2019-12-11,17758797,981
2019-12-11,17759525,728
2019-12-11,17760297,772
2019-12-11,17761020,723
2019-12-11,17761651,631
2019-12-11,17762312,661
2019-12-11,17762793,481
2019-12-11,17763830,1037
2019-12-11,17764454,624
2019-12-11,17765289,835
2019-12-11,17765626,337
2019-12-11,17766348,722
2019-12-11,17766959,611
2019-12-11,17767179,220
2019-12-11,17767521,342
2019-12-11,17767753,232
2019-12-11,17768061,308
2019-12-11,17768251,190
2019-12-11,17768539,288
2019-12-11,17768911,372
2019-12-11,17769304,393
2019-12-11,17770188,884
2019-12-11,17770515,327
2019-12-11,17770849,334
2019-12-11,17771203,354
2019-12-11,17771743,540
2019-12-11,17772223,480
2019-12-11,17772769,546
2019-12-11,17773284,515
2019-12-11,17773602,318
2019-12-11,17774096,494
2019-12-11,17774489,393
2019-12-11,17775224,735
2019-12-11,17775575,351
2019-12-11,17776179,604
2019-12-11,17777136,957
2019-12-11,17777699,563
2019-12-11,17778452,753
2019-12-11,17779593,1141
2019-12-11,17780435,842
2019-12-11,17781345,910
2019-12-11,17783283,1938
2019-12-11,17783996,713
2019-12-11,17784537,541
2019-12-11,17784960,423
2019-12-11,17786122,1162
2019-12-11,17787418,1296
2019-12-11,17788425,1007
2019-12-12,17788842,417
2019-12-12,17789364,522
2019-12-12,17790159,795
2019-12-12,17790704,545
2019-12-12,17791217,513
2019-12-12,17793471,2254
2019-12-12,17794764,1293
2019-12-12,17795406,642
2019-12-12,17796356,950
2019-12-12,17796650,294
2019-12-12,17797552,902
2019-12-12,17797840,288
2019-12-12,17800708,2868
2019-12-12,17801154,446
2019-12-12,17801704,550
2019-12-12,17801869,165
2019-12-12,17802281,412
2019-12-12,17802478,197
2019-12-12,17802860,382
2019-12-12,17803489,629
2019-12-12,17804167,678
2019-12-12,17804701,534
2019-12-12,17806924,2223
2019-12-12,17807558,634
2019-12-12,17808076,518
2019-12-12,17808696,620
2019-12-12,17810145,1449
2019-12-12,17810630,485
2019-12-12,17811388,758
2019-12-12,17811802,414
2019-12-12,17813045,1243
2019-12-12,17877964,64919
2019-12-12,17878731,767
2019-12-12,17879619,888
2019-12-12,17902663,23044
2019-12-12,17903600,937
2019-12-12,17958805,55205
2019-12-12,17959389,584
2019-12-12,17959911,522
2019-12-12,17960838,927
2019-12-12,17963599,2761
2019-12-12,18026606,63007
2019-12-12,18027299,693
2019-12-12,18048061,20762
2019-12-12,18048665,604
2019-12-12,18049732,1067
2019-12-12,18074030,24298
2019-12-12,18074905,875
2019-12-13,18075891,986
2019-12-13,18094770,18879
2019-12-13,18095720,950
2019-12-13,18096557,837
2019-12-13,18097139,582
2019-12-13,18117690,20551
2019-12-13,18128055,10365
2019-12-13,18180892,52837
2019-12-13,18182230,1338
2019-12-13,18183808,1578
2019-12-13,18184423,615
2019-12-13,18184912,489
2019-12-13,18205234,20322
2019-12-13,18205694,460
2019-12-13,18206448,754
2019-12-13,18208405,1957
2019-12-13,18208828,423
2019-12-13,18209013,185
2019-12-13,18209542,529
2019-12-13,18209786,244
2019-12-13,18210066,280
2019-12-13,18210457,391
2019-12-13,18211435,978
2019-12-13,18211738,303
2019-12-13,18212389,651
2019-12-13,18212886,497
2019-12-13,18213917,1031
2019-12-13,18214461,544
2019-12-13,18215156,695
2019-12-13,18215499,343
2019-12-13,18220961,5462
2019-12-13,18221725,764
2019-12-13,18242330,20605
2019-12-13,18246492,4162
2019-12-13,18247837,1345
2019-12-13,18353031,105194
2019-12-13,18354765,1734
2019-12-13,18355742,977
2019-12-13,18357690,1948
2019-12-13,18358915,1225
2019-12-13,18385886,26971
2019-12-13,18387274,1388
2019-12-13,18388139,865
2019-12-13,18392862,4723
2019-12-13,18393680,818
2019-12-13,18395279,1599
2019-12-13,18395981,702
2019-12-13,18396673,692
2019-12-14,18397845,1172
2019-12-14,18399627,1782
2019-12-14,18400461,834
2019-12-14,18401832,1371
2019-12-14,18403146,1314
2019-12-14,18404129,983
2019-12-14,18405002,873
2019-12-14,18405987,985
2019-12-14,18406740,753
2019-12-14,18407394,654
2019-12-14,18407886,492
2019-12-14,18434656,26770
2019-12-14,18435215,559
2019-12-14,18435793,578
2019-12-14,18436476,683
2019-12-14,18436752,276
2019-12-14,18437137,385
2019-12-14,18437655,518
2019-12-14,18437963,308
2019-12-14,18437963,0
2019-12-14,18437963,0
2019-12-14,18437963,0
2019-12-14,18437963,0
2019-12-14,18437963,0
2019-12-14,18440988,3025
2019-12-14,18441507,519
2019-12-14,18442001,494
2019-12-14,18442781,780
2019-12-14,18444168,1387
2019-12-14,18444820,652
2019-12-14,18445838,1018
2019-12-14,18447261,1423
2019-12-14,18447841,580
2019-12-14,18480497,32656
2019-12-14,18481458,961
2019-12-14,18482890,1432
2019-12-14,18484147,1257
2019-12-14,18484984,837
2019-12-14,18518074,33090
2019-12-14,18519243,1169
2019-12-14,18520285,1042
2019-12-14,18521839,1554
2019-12-14,18524762,2923
2019-12-14,18525599,837
2019-12-14,18571994,46395
2019-12-14,18573085,1091
2019-12-14,18574673,1588
2019-12-14,18576428,1755
2019-12-15,18604533,28105
2019-12-15,18605471,938
2019-12-15,18606611,1140
2019-12-15,18607522,911
2019-12-15,18646309,38787
2019-12-15,18646998,689
2019-12-15,18647754,756
2019-12-15,18649388,1634
2019-12-15,18650061,673
2019-12-15,18651080,1019
2019-12-15,18684567,33487
2019-12-15,18684978,411
2019-12-15,18685350,372
2019-12-15,18717540,32190
2019-12-15,18718368,828
2019-12-15,18718620,252
2019-12-15,18718969,349
2019-12-15,18719212,243
2019-12-15,18719512,300
2019-12-15,18719960,448
2019-12-15,18720419,459
2019-12-15,18720931,512
2019-12-15,18721442,511
2019-12-15,18722138,696
2019-12-15,18722745,607
2019-12-15,18723427,682
2019-12-15,18724092,665
2019-12-15,18724585,493
2019-12-15,18725860,1275
2019-12-15,18726926,1066
2019-12-15,18728027,1101
2019-12-15,18729883,1856
2019-12-15,18730577,694
2019-12-15,18731713,1136
2019-12-15,18733716,2003
2019-12-15,18775387,41671
2019-12-15,18776847,1460
2019-12-15,18779856,3009
2019-12-15,18781455,1599
2019-12-15,18783961,2506
2019-12-15,18785142,1181
2019-12-15,18787209,2067
2019-12-15,18814847,27638
2019-12-15,18817702,2855
2019-12-15,18818912,1210
2019-12-15,18820404,1492
2019-12-15,18822839,2435
2019-12-15,18824506,1667
2019-12-16,18825937,1431
2019-12-16,18827591,1654
2019-12-16,18829104,1513
2019-12-16,18830482,1378
2019-12-16,18836605,6123
2019-12-16,18838716,2111
2019-12-16,18840729,2013
2019-12-16,18841895,1166
2019-12-16,18843635,1740
2019-12-16,18844401,766
2019-12-16,18845006,605
2019-12-16,18846737,1731
2019-12-16,18847718,981
2019-12-16,18849371,1653
2019-12-16,18850357,986
2019-12-16,18851402,1045
2019-12-16,18852054,652
2019-12-16,18853173,1119
2019-12-16,18856327,3154
2019-12-16,18859887,3560
2019-12-16,18860325,438
2019-12-16,18861085,760
2019-12-16,18861817,732
2019-12-16,18862325,508
2019-12-16,18863002,677
2019-12-16,18864028,1026
2019-12-16,18864782,754
2019-12-16,18866256,1474
2019-12-16,18867177,921
2019-12-16,18868363,1186
2019-12-16,18871250,2887
2019-12-16,18872552,1302
2019-12-16,18874643,2091
2019-12-16,18878664,4021
2019-12-16,18879693,1029
2019-12-16,18882292,2599
2019-12-16,18883916,1624
2019-12-16,18884861,945
2019-12-16,18886898,2037
2019-12-16,18889299,2401
2019-12-16,18892180,2881
2019-12-16,18893794,1614
2019-12-16,18895484,1690
2019-12-16,18897394,1910
2019-12-16,18899483,2089
2019-12-16,18901916,2433
2019-12-16,18903778,1862
2019-12-16,18936535,32757
2019-12-17,18938491,1956
2019-12-17,18940161,1670
2019-12-17,18942336,2175
2019-12-17,18944146,1810
2019-12-17,18956114,11968
2019-12-17,18958224,2110
2019-12-17,18960085,1861
2019-12-17,18962157,2072
2019-12-17,18964941,2784
2019-12-17,18966394,1453
2019-12-17,18967448,1054
2019-12-17,18992301,24853
2019-12-17,18994277,1976
2019-12-17,18995867,1590
2019-12-17,18996534,667
2019-12-17,18997527,993
2019-12-17,19002005,4478
2019-12-17,19003190,1185
2019-12-17,19005810,2620
2019-12-17,19006634,824
2019-12-17,19007403,769
2019-12-17,19008580,1177
2019-12-17,19010392,1812
2019-12-17,19011314,922
2019-12-17,19012203,889
2019-12-17,19014244,2041
2019-12-17,19015470,1226
2019-12-17,19019608,4138
2019-12-17,19021030,1422
2019-12-17,19023591,2561
2019-12-17,19025878,2287
2019-12-17,19027130,1252
2019-12-17,19034892,7762
2019-12-17,19037393,2501
2019-12-17,19039507,2114
2019-12-17,19043085,3578
2019-12-17,19046031,2946
2019-12-17,19049773,3742
2019-12-17,19052759,2986
2019-12-17,19055856,3097
2019-12-17,19058708,2852
2019-12-17,19142025,83317
2019-12-17,19146054,4029
2019-12-17,19149527,3473
2019-12-17,19151914,2387
2019-12-17,19154506,2592
2019-12-17,19156617,2111
2019-12-17,19411134,254517
2019-12-18,19514017,102883
2019-12-18,19516563,2546
2019-12-18,19521542,4979
2019-12-18,19529649,8107
2019-12-18,19533164,3515
2019-12-18,19537307,4143
2019-12-18,19542515,5208
2019-12-18,19545980,3465
2019-12-18,19549922,3942
2019-12-18,19553076,3154
2019-12-18,19556860,3784
2019-12-18,19558971,2111
2019-12-18,19562954,3983
2019-12-18,19566575,3621
2019-12-18,19569330,2755
2019-12-18,19573372,4042
2019-12-18,19575764,2392
2019-12-18,19579584,3820
2019-12-18,19583235,3651
2019-12-18,19586016,2781
2019-12-18,19592609,6593
2019-12-18,19594389,1780
2019-12-18,19596168,1779
2019-12-18,19597954,1786
2019-12-18,19603923,5969
2019-12-18,19605566,1643
2019-12-18,19609111,3545
2019-12-18,19610888,1777
2019-12-18,19613205,2317
2019-12-18,19615643,2438
2019-12-18,19618155,2512
2019-12-18,19622446,4291
2019-12-18,19660653,38207
2019-12-18,19664399,3746
2019-12-18,19666998,2599
2019-12-18,19670043,3045
2019-12-18,19675824,5781
2019-12-18,19681722,5898
2019-12-18,19685164,3442
2019-12-18,19687933,2769
2019-12-18,19691596,3663
2019-12-18,19702170,10574
2019-12-18,19710333,8163
2019-12-18,19718564,8231
2019-12-18,19723407,4843
2019-12-18,19727986,4579
2019-12-18,19731680,3694
2019-12-18,19737076,5396
2019-12-19,19740251,3175
2019-12-19,19743840,3589
2019-12-19,19754264,10424
2019-12-19,19756916,2652
2019-12-19,19760636,3720
2019-12-19,19763431,2795
2019-12-19,19767181,3750
2019-12-19,19770800,3619
2019-12-19,19774198,3398
2019-12-19,19777069,2871
2019-12-19,19779680,2611
2019-12-19,19783009,3329
2019-12-19,19785027,2018
2019-12-19,19786933,1906
2019-12-19,19788045,1112
2019-12-19,19789506,1461
2019-12-19,19790653,1147
2019-12-19,19792906,2253
2019-12-19,19794873,1967
2019-12-19,19796928,2055
2019-12-19,19799500,2572
2019-12-19,19800891,1391
2019-12-19,19802240,1349
2019-12-19,19804057,1817
2019-12-19,19805842,1785
2019-12-19,19808421,2579
2019-12-19,19811391,2970
2019-12-19,19815445,4054
2019-12-19,19818409,2964
2019-12-19,19821265,2856
2019-12-19,19829177,7912
2019-12-19,19834506,5329
2019-12-19,19849792,15286
2019-12-19,19865066,15274
2019-12-19,19869460,4394
2019-12-19,19874712,5252
2019-12-19,19879089,4377
2019-12-19,19883828,4739
2019-12-19,19888939,5111
2019-12-19,19944948,56009
2019-12-19,19954886,9938
2019-12-19,19962049,7163
2019-12-19,19968933,6884
2019-12-19,19977987,9054
2019-12-19,19986453,8466
2019-12-19,20108100,121647
2019-12-19,20145577,37477
2019-12-19,20150862,5285
2019-12-20,20153262,2400
2019-12-20,20156138,2876
2019-12-20,20158548,2410
2019-12-20,20161336,2788
2019-12-20,20163094,1758
2019-12-20,20164776,1682
2019-12-20,20167429,2653
2019-12-20,20169177,1748
2019-12-20,20170610,1433
2019-12-20,20171671,1061
2019-12-20,20208340,36669
2019-12-20,20209934,1594
2019-12-20,20210999,1065
2019-12-20,20213125,2126
2019-12-20,20213688,563
2019-12-20,20214636,948
2019-12-20,20215849,1213
2019-12-20,20217265,1416
2019-12-20,20218335,1070
2019-12-20,20219733,1398
2019-12-20,20220492,759
2019-12-20,20221197,705
2019-12-20,20222355,1158
2019-12-20,20223713,1358
2019-12-20,20226737,3024
2019-12-20,20228575,1838
2019-12-20,20230196,1621
2019-12-20,20231329,1133
2019-12-20,20232465,1136
2019-12-20,20233490,1025
2019-12-20,20235017,1527
2019-12-20,20237305,2288
2019-12-20,20239465,2160
2019-12-20,20254397,14932
2019-12-20,20256261,1864
2019-12-20,20259550,3289
2019-12-20,20261085,1535
2019-12-20,20269145,8060
2019-12-20,20272948,3803
2019-12-20,20275286,2338
2019-12-20,20287888,12602
2019-12-20,20290401,2513
2019-12-20,20292069,1668
2019-12-20,20293322,1253
2019-12-20,20294800,1478
2019-12-20,20297036,2236
2019-12-20,20298157,1121
2019-12-20,20300082,1925
2019-12-21,20300894,812
2019-12-21,20302906,2012
2019-12-21,20303662,756
2019-12-21,20305007,1345
2019-12-21,20306889,1882
2019-12-21,20307835,946
2019-12-21,20308422,587
2019-12-21,20309257,835
2019-12-21,20310182,925
2019-12-21,20311703,1521
2019-12-21,20312765,1062
2019-12-21,20313150,385
2019-12-21,20319286,6136
2019-12-21,20319821,535
2019-12-21,20320344,523
2019-12-21,20320806,462
2019-12-21,20321194,388
2019-12-21,20321689,495
2019-12-21,20323336,1647
2019-12-21,20323992,656
2019-12-21,20324739,747
2019-12-21,20326188,1449
2019-12-21,20326810,622
2019-12-21,20327933,1123
2019-12-21,20328400,467
2019-12-21,20328649,249
2019-12-21,20328789,140
2019-12-21,20329458,669
2019-12-21,20330799,1341
2019-12-21,20331527,728
2019-12-21,20332825,1298
2019-12-21,20333821,996
2019-12-21,20334465,644
2019-12-21,20335905,1440
2019-12-21,20336878,973
2019-12-21,20338549,1671
2019-12-21,20340696,2147
2019-12-21,20341970,1274
2019-12-21,20343510,1540
2019-12-21,20344615,1105
2019-12-21,20346826,2211
2019-12-21,20349472,2646
2019-12-21,20351019,1547
2019-12-21,20353595,2576
2019-12-21,20354890,1295
2019-12-21,20355724,834
2019-12-21,20356655,931
2019-12-21,20357524,869
2019-12-22,20359758,2234
2019-12-22,20360856,1098
2019-12-22,20361736,880
2019-12-22,20362248,512
2019-12-22,20362649,401
2019-12-22,20363515,866
2019-12-22,20363940,425
2019-12-22,20364842,902
2019-12-22,20365548,706
2019-12-22,20366132,584
2019-12-22,20366689,557
2019-12-22,20366878,189
2019-12-22,20367117,239
2019-12-22,20369048,1931
2019-12-22,20370230,1182
2019-12-22,20370892,662
2019-12-22,20371233,341
2019-12-22,20371381,148
2019-12-22,20371549,168
2019-12-22,20371977,428
2019-12-22,20372254,277
2019-12-22,20372443,189
2019-12-22,20372923,480
2019-12-22,20373409,486
2019-12-22,20373726,317
2019-12-22,20374305,579
2019-12-22,20374782,477
2019-12-22,20375505,723
2019-12-22,20376442,937
2019-12-22,20377117,675
2019-12-22,20377749,632
2019-12-22,20378550,801
2019-12-22,20379773,1223
2019-12-22,20380722,949
2019-12-22,20384218,3496
2019-12-22,20385466,1248
2019-12-22,20386966,1500
2019-12-22,20387659,693
2019-12-22,20388747,1088
2019-12-22,20389652,905
2019-12-22,20390683,1031
2019-12-22,20392481,1798
2019-12-22,20393432,951
2019-12-22,20394283,851
2019-12-22,20395072,789
2019-12-22,20395771,699
2019-12-22,20396733,962
2019-12-22,20397878,1145
2019-12-23,20398505,627
2019-12-23,20400327,1822
2019-12-23,20401404,1077
2019-12-23,20401933,529
2019-12-23,20402646,713
2019-12-23,20403271,625
2019-12-23,20404507,1236
2019-12-23,20405648,1141
2019-12-23,20406365,717
2019-12-23,20407436,1071
2019-12-23,20407874,438
2019-12-23,20408146,272
2019-12-23,20408591,445
2019-12-23,20408846,255
2019-12-23,20409227,381
2019-12-23,20409640,413
2019-12-23,20410048,408
2019-12-23,20410643,595
2019-12-23,20411041,398
2019-12-23,20411410,369
2019-12-23,20412997,1587
2019-12-23,20413549,552
2019-12-23,20414092,543
2019-12-23,20414571,479
2019-12-23,20414916,345
2019-12-23,20415378,462
2019-12-23,20416279,901
2019-12-23,20416766,487
2019-12-23,20422332,5566
2019-12-23,20423174,842
2019-12-23,20424660,1486
2019-12-23,20425619,959
2019-12-23,20459908,34289
2019-12-23,20461673,1765
2019-12-23,20462472,799
2019-12-23,20464264,1792
2019-12-23,20465569,1305
2019-12-23,20466897,1328
2019-12-23,20467910,1013
2019-12-23,20469458,1548
2019-12-23,20471066,1608
2019-12-23,20472891,1825
2019-12-23,20473935,1044
2019-12-23,20475040,1105
2019-12-23,20475731,691
2019-12-23,20476457,726
2019-12-23,20479068,2611
2019-12-23,20509154,30086
2019-12-24,20510212,1058
2019-12-24,20511025,813
2019-12-24,20512676,1651
2019-12-24,20513598,922
2019-12-24,20514139,541
2019-12-24,20515580,1441
2019-12-24,20516985,1405
2019-12-24,20517605,620
2019-12-24,20518286,681
2019-12-24,20518987,701
2019-12-24,20532689,13702
2019-12-24,20533274,585
2019-12-24,20533986,712
2019-12-24,20534940,954
2019-12-24,20535556,616
2019-12-24,20537316,1760
2019-12-24,20537663,347
2019-12-24,20538008,345
2019-12-24,20538374,366
2019-12-24,20538924,550
2019-12-24,20539803,879
2019-12-24,20540612,809
2019-12-24,20541779,1167
2019-12-24,20543163,1384
2019-12-24,20544390,1227
2019-12-24,20545026,636
2019-12-24,20546398,1372
2019-12-24,20549093,2695
2019-12-24,20550407,1314
2019-12-24,20551590,1183
2019-12-24,20553121,1531
2019-12-24,20557280,4159
2019-12-24,20561455,4175
2019-12-24,20562807,1352
2019-12-24,20564325,1518
2019-12-24,20565906,1581
2019-12-24,20568225,2319
2019-12-24,20569628,1403
2019-12-24,20572863,3235
2019-12-24,20574546,1683
2019-12-24,20576384,1838
2019-12-24,20581019,4635
2019-12-24,20583543,2524
2019-12-24,20585202,1659
2019-12-24,20586398,1196
2019-12-24,20587053,655
2019-12-24,20588303,1250
2019-12-24,20589613,1310
2019-12-25,20591127,1514
2019-12-25,20592258,1131
2019-12-25,20594782,2524
2019-12-25,20595346,564
2019-12-25,20596373,1027
2019-12-25,20597431,1058
2019-12-25,20598183,752
2019-12-25,20598716,533
2019-12-25,20599394,678
2019-12-25,20599776,382
2019-12-25,20601270,1494
2019-12-25,20601852,582
2019-12-25,20602628,776
2019-12-25,20603260,632
2019-12-25,20604368,1108
2019-12-25,20604772,404
2019-12-25,20605514,742
2019-12-25,20605835,321
2019-12-25,20607328,1493
2019-12-25,20607657,329
2019-12-25,20608200,543
2019-12-25,20608433,233
2019-12-25,20609073,640
2019-12-25,20609572,499
2019-12-25,20610800,1228
2019-12-25,20611517,717
2019-12-25,20612155,638
2019-12-25,20613753,1598
2019-12-25,20614298,545
2019-12-25,20615095,797
2019-12-25,20615646,551
2019-12-25,20617225,1579
2019-12-25,20618296,1071
2019-12-25,20619866,1570
2019-12-25,20620771,905
2019-12-25,20622122,1351
2019-12-25,20623635,1513
2019-12-25,20625500,1865
2019-12-25,20626594,1094
2019-12-25,20627890,1296
2019-12-25,20629141,1251
2019-12-25,20630480,1339
2019-12-25,20631715,1235
2019-12-25,20633957,2242
2019-12-25,20635647,1690
2019-12-25,20636783,1136
2019-12-25,20637770,987
2019-12-25,20639378,1608
2019-12-26,20640321,943
2019-12-26,20641427,1106
2019-12-26,20642331,904
2019-12-26,20643229,898
2019-12-26,20644269,1040
2019-12-26,20644500,231
2019-12-26,20645648,1148
2019-12-26,20646374,726
2019-12-26,20646923,549
2019-12-26,20647274,351
2019-12-26,20647809,535
2019-12-26,20648029,220
2019-12-26,20648921,892
2019-12-26,20649411,490
2019-12-26,20649509,98
2019-12-26,20649682,173
2019-12-26,20649787,105
2019-12-26,20649960,173
2019-12-26,20650248,288
2019-12-26,20650373,125
2019-12-26,20650727,354
2019-12-26,20651346,619
2019-12-26,20651604,258
2019-12-26,20653075,1471
2019-12-26,20653296,221
2019-12-26,20654400,1104
2019-12-26,20654915,515
2019-12-26,20655505,590
2019-12-26,20656908,1403
2019-12-26,20657299,391
2019-12-26,20657592,293
2019-12-26,20673018,15426
2019-12-26,20725270,52252
2019-12-26,20726211,941
2019-12-26,20726563,352
2019-12-26,20727965,1402
2019-12-26,20728679,714
2019-12-26,20729466,787
2019-12-26,20729902,436
2019-12-26,20731111,1209
2019-12-26,20732415,1304
2019-12-26,20734039,1624
2019-12-26,20734328,289
2019-12-26,20735139,811
2019-12-26,20735805,666
2019-12-26,20736703,898
2019-12-26,20737215,512
2019-12-26,20738106,891
2019-12-27,20738226,120
2019-12-27,20738909,683
2019-12-27,20739208,299
2019-12-27,20739480,272
2019-12-27,20740202,722
2019-12-27,20740850,648
2019-12-27,20741778,928
2019-12-27,20742302,524
2019-12-27,20743479,1177
2019-12-27,20743998,519
2019-12-27,20744713,715
2019-12-27,20745600,887
2019-12-27,20745784,184
2019-12-27,20755814,10030
2019-12-27,20756232,418
2019-12-27,20756595,363
2019-12-27,20756881,286
2019-12-27,20757484,603
2019-12-27,20757683,199
2019-12-27,20757965,282
2019-12-27,20758164,199
2019-12-27,20758315,151
2019-12-27,20758542,227
2019-12-27,20758959,417
2019-12-27,20759266,307
2019-12-27,20759568,302
2019-12-27,20760280,712
2019-12-27,20760482,202
2019-12-27,20760849,367
2019-12-27,20761368,519
2019-12-27,20761849,481
2019-12-27,20763289,1440
2019-12-27,20763746,457
2019-12-27,20763952,206
2019-12-27,20765132,1180
2019-12-27,20766570,1438
2019-12-27,20767017,447
2019-12-27,20767615,598
2019-12-27,20768434,819
2019-12-27,20768769,335
2019-12-27,20769289,520
2019-12-27,20769787,498
2019-12-27,20791166,21379
2019-12-27,20791867,701
2019-12-27,20792349,482
2019-12-27,20792764,415
2019-12-27,20793509,745
2019-12-27,20793695,186
2019-12-28,20794209,514
2019-12-28,20794513,304
2019-12-28,20795004,491
2019-12-28,20795321,317
2019-12-28,20795519,198
2019-12-28,20795994,475
2019-12-28,20796523,529
2019-12-28,20796807,284
2019-12-28,20797197,390
2019-12-28,20797690,493
2019-12-28,20797893,203
2019-12-28,20798028,135
2019-12-28,20798336,308
2019-12-28,20798445,109
2019-12-28,20798853,408
2019-12-28,20799168,315
2019-12-28,20799246,78
2019-12-28,20799543,297
2019-12-28,20799595,52
2019-12-28,20799773,178
2019-12-28,20799856,83
2019-12-28,20800013,157
2019-12-28,20801283,1270
2019-12-28,20801632,349
2019-12-28,20801987,355
2019-12-28,20802769,782
2019-12-28,20802952,183
2019-12-28,20803606,654
2019-12-28,20803814,208
2019-12-28,20804121,307
2019-12-28,20804361,240
2019-12-28,20805099,738
2019-12-28,20805354,255
2019-12-28,20805600,246
2019-12-28,20806036,436
2019-12-28,20806346,310
2019-12-28,20806876,530
2019-12-28,20807814,938
2019-12-28,20808677,863
2019-12-28,20809489,812
2019-12-28,20810019,530
2019-12-28,20811384,1365
2019-12-28,20811817,433
2019-12-28,20812931,1114
2019-12-28,20814608,1677
2019-12-28,20818443,3835
2019-12-28,20820443,2000
2019-12-28,20825185,4742
2019-12-29,20826955,1770
2019-12-29,20828033,1078
2019-12-29,20828600,567
2019-12-29,20829701,1101
2019-12-29,20830705,1004
2019-12-29,20831245,540
2019-12-29,20831875,630
2019-12-29,20832490,615
2019-12-29,20833124,634
2019-12-29,20833904,780
2019-12-29,20835002,1098
2019-12-29,20840493,5491
2019-12-29,20840976,483
2019-12-29,20841381,405
2019-12-29,20841835,454
2019-12-29,20842143,308
2019-12-29,20842355,212
2019-12-29,20842741,386
2019-12-29,20845672,2931
2019-12-29,20846089,417
2019-12-29,20846372,283
2019-12-29,20846795,423
2019-12-29,20847184,389
2019-12-29,20847819,635
2019-12-29,20848462,643
2019-12-29,20848951,489
2019-12-29,20849152,201
2019-12-29,20849491,339
2019-12-29,20849827,336
2019-12-29,20850195,368
2019-12-29,20850798,603
2019-12-29,20851629,831
2019-12-29,20852210,581
2019-12-29,20852748,538
2019-12-29,20854276,1528
2019-12-29,20854761,485
2019-12-29,20855576,815
2019-12-29,20856460,884
2019-12-29,20857132,672
2019-12-29,20857772,640
2019-12-29,20858116,344
2019-12-29,20866106,7990
2019-12-29,20866743,637
2019-12-29,20867281,538
2019-12-29,20867747,466
2019-12-29,20868578,831
2019-12-29,20869681,1103
2019-12-29,20870259,578
2019-12-30,20871481,1222
2019-12-30,20873106,1625
2019-12-30,20873594,488
2019-12-30,20874813,1219
