Date,Trees,Diff
2019-11-14,15257.699,1954
2019-11-14,15258.119,420
2019-11-14,15259.582,1463
2019-11-14,15260.295,713
2019-11-14,15261.229,934
2019-11-14,15262.216,987
2019-11-14,15265.608,3392
2019-11-14,15270.31,4702
2019-11-14,15272.498,2188
2019-11-14,15273.828,1330
2019-11-14,15274.851,1023
2019-11-14,15277.16,2309
2019-11-14,15278.521,1361
2019-11-14,15280.344,1823
2019-11-15,15281.281,937
2019-11-15,15282.275,994
2019-11-15,15283.26,985
2019-11-15,15284.617,1357
2019-11-15,15285.68,1063
2019-11-15,15287.279,1599
2019-11-15,15288.205,926
2019-11-15,15289.263,1058
2019-11-15,15291.895,2632
2019-11-15,15292.904,1009
2019-11-15,15303.018,10114
2019-11-15,15303.866,848
2019-11-15,15304.533,667
2019-11-15,15304.94,407
2019-11-15,15305.335,395
2019-11-15,15305.748,413
2019-11-15,15306.309,561
2019-11-15,15306.554,245
2019-11-15,15307.412,858
2019-11-15,15307.791,379
2019-11-15,15308.692,901
2019-11-15,15309.225,533
2019-11-15,15309.578,353
2019-11-15,15310.092,514
2019-11-15,15373.794,63702
2019-11-15,15374.214,420
2019-11-15,15376.028,1814
2019-11-15,15376.535,507
2019-11-15,15377.237,702
2019-11-15,15381.342,4105
2019-11-15,15382.44,1098
2019-11-15,15383.325,885
2019-11-15,15384.15,825
2019-11-15,15384.901,751
2019-11-15,15386.498,1597
2019-11-15,15387.175,677
2019-11-15,15388.017,842
2019-11-15,15389.198,1181
2019-11-15,15390.559,1361
2019-11-15,15391.496,937
2019-11-15,15393.551,2055
2019-11-15,15402.107,8556
2019-11-15,15403.123,1016
2019-11-15,15404.203,1080
2019-11-15,15406.034,1831
2019-11-15,15407.112,1078
2019-11-15,15408.067,955
2019-11-15,15409.179,1112
2019-11-16,15411.028,1849
2019-11-16,15411.755,727
2019-11-16,15412.12,365
2019-11-16,15413.262,1142
2019-11-16,15414.714,1452
2019-11-16,15415.456,742
2019-11-16,15416.445,989
2019-11-16,15417.077,632
2019-11-16,15418.465,1388
2019-11-16,15419.059,594
2019-11-16,15419.542,483
2019-11-16,15420.357,815
2019-11-16,15420.811,454
2019-11-16,15421.523,712
2019-11-16,15421.916,393
2019-11-16,15422.803,887
2019-11-16,15423.214,411
2019-11-16,15423.423,209
2019-11-16,15423.69,267
2019-11-16,15424.284,594
2019-11-16,15425.707,1423
2019-11-16,15426.226,519
2019-11-16,15426.685,459
2019-11-16,15427.281,596
2019-11-16,15427.698,417
2019-11-16,15428.305,607
2019-11-16,15428.809,504
2019-11-16,15429.133,324
2019-11-16,15430.161,1028
2019-11-16,15431.165,1004
2019-11-16,15431.96,795
2019-11-16,15432.563,603
2019-11-16,15433.69,1127
2019-11-16,15434.841,1151
2019-11-16,15451.348,16507
2019-11-16,15452.273,925
2019-11-16,15453.732,1459
2019-11-16,15455.277,1545
2019-11-16,15456.13,853
2019-11-16,15457.474,1344
2019-11-16,15458.455,981
2019-11-16,15460.326,1871
2019-11-16,15461.561,1235
2019-11-16,15462.779,1218
2019-11-16,15465.156,2377
2019-11-16,15467.133,1977
2019-11-16,15469.813,2680
2019-11-16,15471.888,2075
2019-11-17,15478.423,6535
2019-11-17,15479.508,1085
2019-11-17,15480.578,1070
2019-11-17,15481.521,943
2019-11-17,15482.43,909
2019-11-17,15483.397,967
2019-11-17,15484.081,684
2019-11-17,15485.908,1827
2019-11-17,15486.726,818
2019-11-17,15487.424,698
2019-11-17,15488.434,1010
2019-11-17,15488.99,556
2019-11-17,15493.104,4114
2019-11-17,15493.693,589
2019-11-17,15494.256,563
2019-11-17,15494.623,367
2019-11-17,15495.339,716
2019-11-17,15495.716,377
2019-11-17,15496.107,391
2019-11-17,15496.516,409
2019-11-17,15497.036,520
2019-11-17,15497.494,458
2019-11-17,15498.039,545
2019-11-17,15498.863,824
2019-11-17,15499.68,817
2019-11-17,15500.153,473
2019-11-17,15500.592,439
2019-11-17,15501.378,786
2019-11-17,15502.124,746
2019-11-17,15504.556,2432
2019-11-17,15505.584,1028
2019-11-17,15506.771,1187
2019-11-17,15507.741,970
2019-11-17,15508.652,911
2019-11-17,15510.217,1565
2019-11-17,15511.304,1087
2019-11-17,15514.911,3607
2019-11-17,15516.514,1603
2019-11-17,15517.662,1148
2019-11-17,15521.155,3493
2019-11-17,15522.256,1101
2019-11-17,15524.864,2608
2019-11-17,15527.222,2358
2019-11-17,15528.464,1242
2019-11-17,15529.777,1313
2019-11-17,15530.746,969
2019-11-17,15532.948,2202
2019-11-17,15533.549,601
2019-11-18,15534.602,1053
2019-11-18,15540.377,5775
2019-11-18,15541.848,1471
2019-11-18,15542.852,1004
2019-11-18,15543.635,783
2019-11-18,15544.671,1036
2019-11-18,15545.188,517
2019-11-18,15545.876,688
2019-11-18,15547.276,1400
2019-11-18,15549.503,2227
2019-11-18,15549.945,442
2019-11-18,15550.588,643
2019-11-18,15551.4,812
2019-11-18,15552.32,920
2019-11-18,15552.79,470
2019-11-18,15553.17,380
2019-11-18,15553.575,405
2019-11-18,15553.787,212
2019-11-18,15554.578,791
2019-11-18,15554.874,296
2019-11-18,15555.178,304
2019-11-18,15555.598,420
2019-11-18,15556.168,570
2019-11-18,15556.71,542
2019-11-18,15557.7,990
2019-11-18,15558.104,404
2019-11-18,15558.653,549
2019-11-18,15559.034,381
2019-11-18,15575.154,16120
2019-11-18,15575.531,377
2019-11-18,15576.533,1002
2019-11-18,15577.115,582
2019-11-18,15577.583,468
2019-11-18,15578.531,948
2019-11-18,15579.286,755
2019-11-18,15580.584,1298
2019-11-18,15596.141,15557
2019-11-18,15597.215,1074
2019-11-18,15598.29,1075
2019-11-18,15599.829,1539
2019-11-18,15601.417,1588
2019-11-18,15602.483,1066
2019-11-18,15604.925,2442
2019-11-18,15605.99,1065
2019-11-18,15613.211,7221
2019-11-18,15614.158,947
2019-11-18,15615.089,931
2019-11-18,15617.465,2376
2019-11-19,15618.181,716
2019-11-19,15619.018,837
2019-11-19,15619.975,957
2019-11-19,15620.871,896
2019-11-19,15621.726,855
2019-11-19,15622.856,1130
2019-11-19,15623.769,913
2019-11-19,15624.599,830
2019-11-19,15625.756,1157
2019-11-19,15629.886,4130
2019-11-19,15630.607,721
2019-11-19,15631.114,507
2019-11-19,15631.779,665
2019-11-19,15632.855,1076
2019-11-19,15633.706,851
2019-11-19,15634.859,1153
2019-11-19,15635.522,663
2019-11-19,15636.1,578
2019-11-19,15636.371,271
2019-11-19,15636.745,374
2019-11-19,15637.199,454
2019-11-19,15637.624,425
2019-11-19,15638.227,603
2019-11-19,15639.174,947
2019-11-19,15639.441,267
2019-11-19,15639.924,483
2019-11-19,15640.442,518
2019-11-19,15641.14,698
2019-11-19,15649.405,8265
2019-11-19,15650.237,832
2019-11-19,15650.68,443
2019-11-19,15653.68,3000
2019-11-19,15654.268,588
2019-11-19,15654.798,530
2019-11-19,15655.698,900
2019-11-19,15656.51,812
2019-11-19,15658.146,1636
2019-11-19,15658.721,575
2019-11-19,15659.764,1043
2019-11-19,15661.675,1911
2019-11-19,15662.48,805
2019-11-19,15663.191,711
2019-11-19,15664.167,976
2019-11-19,15665.283,1116
2019-11-19,15665.951,668
2019-11-19,15666.603,652
2019-11-19,15668.906,2303
2019-11-19,15669.613,707
2019-11-20,15672.942,3329
2019-11-20,15673.729,787
2019-11-20,15674.172,443
2019-11-20,15674.861,689
2019-11-20,15675.572,711
2019-11-20,15676.346,774
2019-11-20,15676.985,639
2019-11-20,15677.642,657
2019-11-20,15678.35,708
2019-11-20,15678.707,357
2019-11-20,15679.566,859
2019-11-20,15680.654,1088
2019-11-20,15681.175,521
2019-11-20,15682.255,1080
2019-11-20,15682.721,466
2019-11-20,15683.697,976
2019-11-20,15684.073,376
2019-11-20,15684.404,331
2019-11-20,15685.619,1215
2019-11-20,15685.864,245
2019-11-20,15688.723,2859
2019-11-20,15689.074,351
2019-11-20,15689.559,485
2019-11-20,15690.105,546
2019-11-20,15690.4,295
2019-11-20,15690.926,526
2019-11-20,15691.356,430
2019-11-20,15691.797,441
2019-11-20,15692.12,323
2019-11-20,15705.156,13036
2019-11-20,15711.612,6456
2019-11-20,15712.228,616
2019-11-20,15712.755,527
2019-11-20,15713.17,415
2019-11-20,15723.736,10566
2019-11-20,15725.525,1789
2019-11-20,15726.21,685
2019-11-20,15727.868,1658
2019-11-20,15728.798,930
2019-11-20,15729.803,1005
2019-11-20,15831.876,102073
2019-11-20,15834.779,2903
2019-11-20,15836.48,1701
2019-11-20,15836.988,508
2019-11-20,15837.921,933
2019-11-20,15838.494,573
2019-11-20,15839.364,870
2019-11-20,15839.698,334
2019-11-21,15844.287,4589
2019-11-21,15845.088,801
2019-11-21,15846.427,1339
2019-11-21,15846.758,331
2019-11-21,15847.795,1037
2019-11-21,15848.547,752
2019-11-21,15848.981,434
2019-11-21,15849.381,400
2019-11-21,15850.023,642
2019-11-21,15852.647,2624
2019-11-21,15853.111,464
2019-11-21,15853.727,616
2019-11-21,15854.378,651
2019-11-21,15854.645,267
2019-11-21,15855.368,723
2019-11-21,15855.709,341
2019-11-21,15856.084,375
2019-11-21,15856.393,309
2019-11-21,15856.836,443
2019-11-21,15856.972,136
2019-11-21,15857.242,270
2019-11-21,15857.733,491
2019-11-21,15857.962,229
2019-11-21,15858.263,301
2019-11-21,15858.426,163
2019-11-21,15858.906,480
2019-11-21,15859.273,367
2019-11-21,15859.512,239
2019-11-21,15863.469,3957
2019-11-21,15863.899,430
2019-11-21,15864.577,678
2019-11-21,15875.183,10606
2019-11-21,15875.461,278
2019-11-21,15876.399,938
2019-11-21,15877.494,1095
2019-11-21,15878.088,594
2019-11-21,15884.163,6075
2019-11-21,15884.61,447
2019-11-21,15885.125,515
2019-11-21,15886.097,972
2019-11-21,15887.12,1023
2019-11-21,15887.748,628
2019-11-21,15888.524,776
2019-11-21,15889.022,498
2019-11-21,15889.492,470
2019-11-21,15890.232,740
2019-11-21,15891.992,1760
2019-11-21,15892.522,530
2019-11-22,15892.923,401
2019-11-22,15893.829,906
2019-11-22,15897.38,3551
2019-11-22,15898.01,630
2019-11-22,15901.509,3499
2019-11-22,15901.807,298
2019-11-22,15902.399,592
2019-11-22,15903.141,742
2019-11-22,15903.898,757
2019-11-22,15904.425,527
2019-11-22,15904.65,225
2019-11-22,15905.187,537
2019-11-22,15905.538,351
2019-11-22,15905.87,332
2019-11-22,15906.119,249
2019-11-22,15906.535,416
2019-11-22,15906.924,389
2019-11-22,15907.274,350
2019-11-22,15907.584,310
2019-11-22,15907.867,283
2019-11-22,15908.093,226
2019-11-22,15908.503,410
2019-11-22,15908.747,244
2019-11-22,15909.175,428
2019-11-22,15941.168,31993
2019-11-22,15941.334,166
2019-11-22,15942.121,787
2019-11-22,15942.543,422
2019-11-22,15945.74,3197
2019-11-22,15946.116,376
2019-11-22,15946.443,327
2019-11-22,15947.225,782
2019-11-22,15947.668,443
2019-11-22,15948.298,630
2019-11-22,15948.816,518
2019-11-22,15949.583,767
2019-11-22,16006.168,56585
2019-11-22,16007.633,1465
2019-11-22,16009.793,2160
2019-11-22,16010.742,949
2019-11-22,16011.293,551
2019-11-22,16011.906,613
2019-11-22,16012.848,942
2019-11-22,16013.163,315
2019-11-22,16013.442,279
2019-11-22,16013.971,529
2019-11-22,16014.717,746
2019-11-22,16015.647,930
2019-11-23,16017.414,1767
2019-11-23,16018.434,1020
2019-11-23,16019.03,596
2019-11-23,16019.712,682
2019-11-23,16020.317,605
2019-11-23,16020.933,616
2019-11-23,16021.184,251
2019-11-23,16021.43,246
2019-11-23,16021.967,537
2019-11-23,16022.351,384
2019-11-23,16023.556,1205
2019-11-23,16023.828,272
2019-11-23,16024.328,500
2019-11-23,16024.682,354
2019-11-23,16025.137,455
2019-11-23,16025.439,302
2019-11-23,16025.644,205
2019-11-23,16025.806,162
2019-11-23,16025.986,180
2019-11-23,16026.315,329
2019-11-23,16026.575,260
2019-11-23,16027.066,491
2019-11-23,16027.227,161
2019-11-23,16027.409,182
2019-11-23,16027.718,309
2019-11-23,16028.173,455
2019-11-23,16028.424,251
2019-11-23,16029.033,609
2019-11-23,16029.684,651
2019-11-23,16029.981,297
2019-11-23,16030.806,825
2019-11-23,16031.391,585
2019-11-23,16031.968,577
2019-11-23,16033.106,1138
2019-11-23,16034.098,992
2019-11-23,16034.991,893
2019-11-23,16036.253,1262
2019-11-23,16036.95,697
2019-11-23,16037.587,637
2019-11-23,16038.252,665
2019-11-23,16038.996,744
2019-11-23,16040.057,1061
2019-11-23,16041.109,1052
2019-11-23,16041.929,820
2019-11-23,16042.378,449
2019-11-23,16042.986,608
2019-11-23,16043.619,633
2019-11-23,16044.26,641
2019-11-24,16045.003,743
2019-11-24,16045.528,525
2019-11-24,16046.997,1469
2019-11-24,16047.546,549
2019-11-24,16048.273,727
2019-11-24,16048.875,602
2019-11-24,16049.433,558
2019-11-24,16049.778,345
2019-11-24,16050.979,1201
2019-11-24,16051.27,291
2019-11-24,16051.592,322
2019-11-24,16052.313,721
2019-11-24,16052.826,513
2019-11-24,16053.172,346
2019-11-24,16053.493,321
2019-11-24,16053.764,271
2019-11-24,16054.014,250
2019-11-24,16054.384,370
2019-11-24,16057.24,2856
2019-11-24,16058.003,763
2019-11-24,16058.213,210
2019-11-24,16058.977,764
2019-11-24,16059.975,998
2019-11-24,16060.331,356
2019-11-24,16060.902,571
2019-11-24,16061.227,325
2019-11-24,16061.822,595
2019-11-24,16062.208,386
2019-11-24,16062.776,568
2019-11-24,16063.12,344
2019-11-24,16073.516,10396
2019-11-24,16076.475,2959
2019-11-24,16076.92,445
2019-11-24,16077.871,951
2019-11-24,16078.687,816
2019-11-24,16079.472,785
2019-11-24,16080.234,762
2019-11-24,16081.218,984
2019-11-24,16082.15,932
2019-11-24,16082.777,627
2019-11-24,16084.951,2174
2019-11-24,16085.505,554
2019-11-24,16086.961,1456
2019-11-24,16087.915,954
2019-11-24,16088.936,1021
2019-11-24,16089.421,485
2019-11-24,16091.12,1699
2019-11-24,16091.632,512
2019-11-25,16092.123,491
2019-11-25,16093.322,1199
2019-11-25,16093.82,498
2019-11-25,16094.652,832
2019-11-25,16095.437,785
2019-11-25,16096.28,843
2019-11-25,16097.853,1573
2019-11-25,16098.65,797
2019-11-25,16099.329,679
2019-11-25,16100.062,733
2019-11-25,16125.261,25199
2019-11-25,16125.53,269
2019-11-25,16126.018,488
2019-11-25,16126.231,213
2019-11-25,16126.978,747
2019-11-25,16127.36,382
2019-11-25,16127.692,332
2019-11-25,16128.116,424
2019-11-25,16128.363,247
2019-11-25,16128.801,438
2019-11-25,16129.12,319
2019-11-25,16129.554,434
2019-11-25,16129.766,212
2019-11-25,16130.307,541
2019-11-25,16130.634,327
2019-11-25,16130.755,121
2019-11-25,16131.127,372
2019-11-25,16131.658,531
2019-11-25,16132.501,843
2019-11-25,16133.383,882
2019-11-25,16134.982,1599
2019-11-25,16135.242,260
2019-11-25,16135.912,670
2019-11-25,16136.484,572
2019-11-25,16137.194,710
2019-11-25,16137.818,624
2019-11-25,16138.658,840
2019-11-25,16144.637,5979
2019-11-25,16146,1363
2019-11-25,16147.436,1436
2019-11-25,16149.718,2282
2019-11-25,16151.043,1325
2019-11-25,16152.415,1372
2019-11-25,16153.464,1049
2019-11-25,16171.496,18032
2019-11-25,16172.53,1034
2019-11-25,16173.33,800
2019-11-25,16174.456,1126
2019-11-26,16175.428,972
2019-11-26,16176.265,837
2019-11-26,16176.927,662
2019-11-26,16177.673,746
2019-11-26,16178.592,919
2019-11-26,16180.216,1624
2019-11-26,16181.169,953
2019-11-26,16181.887,718
2019-11-26,16182.374,487
2019-11-26,16190.605,8231
2019-11-26,16191.182,577
2019-11-26,16191.601,419
2019-11-26,16191.864,263
2019-11-26,16193.867,2003
2019-11-26,16194.169,302
2019-11-26,16194.416,247
2019-11-26,16194.709,293
2019-11-26,16195.438,729
2019-11-26,16195.593,155
2019-11-26,16195.906,313
2019-11-26,16196.23,324
2019-11-26,16196.497,267
2019-11-26,16196.655,158
2019-11-26,16197.192,537
2019-11-26,16197.417,225
2019-11-26,16197.904,487
2019-11-26,16198.17,266
2019-11-26,16199.921,1751
2019-11-26,16200.265,344
2019-11-26,16203.889,3624
2019-11-26,16204.893,1004
2019-11-26,16206.174,1281
2019-11-26,16207.037,863
2019-11-26,16207.683,646
2019-11-26,16208.483,800
2019-11-26,16209.012,529
2019-11-26,16209.856,844
2019-11-26,16210.535,679
2019-11-26,16211.315,780
2019-11-26,16212.318,1003
2019-11-26,16213.197,879
2019-11-26,16216.77,3573
2019-11-26,16219.398,2628
2019-11-26,16220.274,876
2019-11-26,16223.489,3215
2019-11-26,16224.531,1042
2019-11-26,16227.023,2492
2019-11-26,16227.551,528
2019-11-27,16228.202,651
2019-11-27,16228.981,779
2019-11-27,16229.327,346
2019-11-27,16229.831,504
2019-11-27,16230.581,750
2019-11-27,16231.135,554
2019-11-27,16231.602,467
2019-11-27,16232.615,1013
2019-11-27,16233.001,386
2019-11-27,16233.487,486
2019-11-27,16233.994,507
2019-11-27,16234.412,418
2019-11-27,16234.729,317
2019-11-27,16235.071,342
2019-11-27,16235.378,307
2019-11-27,16235.57,192
2019-11-27,16235.769,199
2019-11-27,16235.985,216
2019-11-27,16236.548,563
2019-11-27,16236.83,282
2019-11-27,16237.043,213
2019-11-27,16237.371,328
2019-11-27,16238.089,718
2019-11-27,16238.591,502
2019-11-27,16238.931,340
2019-11-27,16239.242,311
2019-11-27,16239.713,471
2019-11-27,16240.298,585
2019-11-27,16240.739,441
2019-11-27,16241.521,782
2019-11-27,16241.934,413
2019-11-27,16243.092,1158
2019-11-27,16244.136,1044
2019-11-27,16244.538,402
2019-11-27,16245.274,736
2019-11-27,16246.435,1161
2019-11-27,16247.024,589
2019-11-27,16247.449,425
2019-11-27,16248.334,885
2019-11-27,16250.039,1705
2019-11-27,16250.852,813
2019-11-27,16252.391,1539
2019-11-27,16253.322,931
2019-11-27,16254.352,1030
2019-11-27,16256.595,2243
2019-11-27,16257.435,840
2019-11-27,16268.292,10857
2019-11-27,16269.263,971
2019-11-28,16269.856,593
2019-11-28,16270.301,445
2019-11-28,16270.867,566
2019-11-28,16271.418,551
2019-11-28,16272.183,765
2019-11-28,16275.523,3340
2019-11-28,16275.938,415
2019-11-28,16276.401,463
2019-11-28,16276.736,335
2019-11-28,16277.049,313
2019-11-28,16277.377,328
2019-11-28,16277.706,329
2019-11-28,16278.869,1163
2019-11-28,16282.175,3306
2019-11-28,16282.675,500
2019-11-28,16282.857,182
2019-11-28,16283.078,221
2019-11-28,16283.321,243
2019-11-28,16283.5,179
2019-11-28,16284.426,926
2019-11-28,16284.776,350
2019-11-28,16284.869,93
2019-11-28,16286.888,2019
2019-11-28,16287.254,366
2019-11-28,16287.375,121
2019-11-28,16287.765,390
2019-11-28,16288.126,361
2019-11-28,16288.293,167
2019-11-28,16288.531,238
2019-11-28,16289.333,802
2019-11-28,16289.786,453
2019-11-28,16290.361,575
2019-11-28,16290.808,447
2019-11-28,16291.989,1181
2019-11-28,16292.521,532
2019-11-28,16293.176,655
2019-11-28,16294.007,831
2019-11-28,16294.499,492
2019-11-28,16295.449,950
2019-11-28,16296.316,867
2019-11-28,16296.926,610
2019-11-28,16297.826,900
2019-11-28,16298.897,1071
2019-11-28,16301.51,2613
2019-11-28,16302.219,709
2019-11-28,16303.538,1319
2019-11-28,16304.663,1125
2019-11-29,16306.948,2285
2019-11-29,16307.257,309
2019-11-29,16307.922,665
2019-11-29,16308.408,486
2019-11-29,16308.866,458
2019-11-29,16309.256,390
2019-11-29,16311.404,2148
2019-11-29,16311.762,358
2019-11-29,16312.163,401
2019-11-29,16312.484,321
2019-11-29,16312.776,292
2019-11-29,16313.416,640
2019-11-29,16313.886,470
2019-11-29,16314.247,361
2019-11-29,16314.453,206
2019-11-29,16314.648,195
2019-11-29,16314.964,316
2019-11-29,16315.198,234
2019-11-29,16315.462,264
2019-11-29,16315.707,245
2019-11-29,16315.973,266
2019-11-29,16316.338,365
2019-11-29,16316.988,650
2019-11-29,16317.372,384
2019-11-29,16317.645,273
2019-11-29,16318.252,607
2019-11-29,16318.685,433
2019-11-29,16319.03,345
2019-11-29,16319.43,400
2019-11-29,16319.924,494
2019-11-29,16320.434,510
2019-11-29,16320.863,429
2019-11-29,16321.196,333
2019-11-29,16321.671,475
2019-11-29,16322.004,333
2019-11-29,16322.969,965
2019-11-29,16324.111,1142
2019-11-29,16325.087,976
2019-11-29,16355.624,30537
2019-11-29,16356.074,450
2019-11-29,16357.114,1040
2019-11-29,16357.777,663
2019-11-29,16358.980,1203
2019-11-29,16361.819,2839
2019-11-29,16362.258,439
2019-11-29,16363.647,1389
2019-11-29,16363.128,-519
2019-11-29,16363.838,710
2019-11-30,16364.439,601
2019-11-30,16364.981,542
2019-11-30,16365.777,796
2019-11-30,16366.851,1074
2019-11-30,16368.211,1360
2019-11-30,16369.063,852
2019-11-30,16370.402,1339
2019-11-30,16371.117,715
2019-11-30,16371.36,243
2019-11-30,16371.593,233
2019-11-30,16371.871,278
2019-11-30,16372.508,637
2019-11-30,16372.968,460
2019-11-30,16373.427,459
2019-11-30,16373.761,334
2019-11-30,16374.035,274
2019-11-30,16374.254,219
2019-11-30,16375.046,792
2019-11-30,16375.433,387
2019-11-30,16376.171,738
2019-11-30,16376.518,347
2019-11-30,16376.749,231
2019-11-30,16377.119,370
2019-11-30,16377.506,387
2019-11-30,16377.605,99
2019-11-30,16377.879,274
2019-11-30,16378.339,460
2019-11-30,16378.739,400
2019-11-30,16379.047,308
2019-11-30,16379.691,644
2019-11-30,16380.456,765
2019-11-30,16381.09,634
2019-11-30,16383.139,2049
2019-11-30,16383.934,795
2019-11-30,16384.703,769
2019-11-30,16385.598,895
2019-11-30,16387.405,1807
2019-11-30,16388.101,696
2019-11-30,16388.791,690
2019-11-30,16390.054,1263
2019-11-30,16390.947,893
2019-11-30,16392.169,1222
2019-11-30,16393.592,1423
2019-11-30,16416.819,23227
2019-11-30,16417.498,679
2019-11-30,16418.479,981
2019-11-30,16419.241,762
2019-11-30,16420.058,817
2019-12-01,16420.945,887
2019-12-01,16421.45,505
2019-12-01,16423.163,1713
2019-12-01,16424.618,1455
2019-12-01,16425.481,863
2019-12-01,16426.205,724
2019-12-01,16426.538,333
2019-12-01,16427.292,754
2019-12-01,16427.984,692
2019-12-01,16428.448,464
2019-12-01,16429.009,561
2019-12-01,16429.569,560
2019-12-01,16431.274,1705
2019-12-01,16432.683,1409
2019-12-01,16432.84,157
2019-12-01,16433.102,262
2019-12-01,16433.41,308
2019-12-01,16433.7,290
2019-12-01,16434.092,392
2019-12-01,16434.468,376
2019-12-01,16434.89,422
2019-12-01,16435.235,345
2019-12-01,16435.68,445
2019-12-01,16436.139,459
2019-12-01,16436.513,374
2019-12-01,16436.814,301
2019-12-01,16437.206,392
2019-12-01,16437.902,696
2019-12-01,16438.628,726
2019-12-01,16439.464,836
2019-12-01,16440.527,1063
2019-12-01,16441.482,955
2019-12-01,16442.831,1349
2019-12-01,16444.404,1573
2019-12-01,16445.275,871
2019-12-01,16446.853,1578
2019-12-01,16447.651,798
2019-12-01,16449.764,2113
2019-12-01,16450.684,920
2019-12-01,16451.41,726
2019-12-01,16452.312,902
2019-12-01,16454.423,2111
2019-12-01,16455.705,1282
2019-12-01,16456.76,1055
2019-12-01,16458.39,1630
2019-12-01,16460.148,1758
2019-12-01,16462.856,2708
2019-12-01,16463.967,1111
2019-12-02,16464.618,651
2019-12-02,16465.445,827
2019-12-02,16466.748,1303
2019-12-02,16467.237,489
2019-12-02,16470.241,3004
2019-12-02,16471.508,1267
2019-12-02,16472.278,770
2019-12-02,16473.531,1253
2019-12-02,16474.162,631
2019-12-02,16475.544,1382
2019-12-02,16476.204,660
2019-12-02,16476.975,771
2019-12-02,16487.903,10928
2019-12-02,16488.155,252
2019-12-02,16488.626,471
2019-12-02,16488.928,302
2019-12-02,16489.254,326
2019-12-02,16489.497,243
2019-12-02,16489.754,257
2019-12-02,16490.03,276
2019-12-02,16490.152,122
2019-12-02,16490.757,605
2019-12-02,16491.155,398
2019-12-02,16491.513,358
2019-12-02,16491.647,134
2019-12-02,16492.241,594
2019-12-02,16492.405,164
2019-12-02,16492.727,322
2019-12-02,16492.957,230
2019-12-02,16495.216,2259
2019-12-02,16495.595,379
2019-12-02,16509.947,14352
2019-12-02,16510.479,532
2019-12-02,16511.479,1000
2019-12-02,16512.175,696
2019-12-02,16512.926,751
2019-12-02,16513.241,315
2019-12-02,16514.017,776
2019-12-02,16515.002,985
2019-12-02,16515.662,660
2019-12-02,16516.763,1101
2019-12-02,16517.756,993
2019-12-02,16518.384,628
2019-12-02,16519.114,730
2019-12-02,16520.006,892
2019-12-02,16520.784,778
2019-12-02,16521.768,984
2019-12-02,16522.414,646
2019-12-03,16523.051,637
2019-12-03,16523.763,712
2019-12-03,16524.865,1102
2019-12-03,16526.518,1653
2019-12-03,16526.95,432
2019-12-03,16528.065,1115
2019-12-03,16528.459,394
2019-12-03,16528.803,344
2019-12-03,16530.452,1649
2019-12-03,16530.879,427
2019-12-03,16532.225,1346
2019-12-03,16539.645,7420
2019-12-03,16540.137,492
2019-12-03,16540.823,686
2019-12-03,16541.118,295
2019-12-03,16541.469,351
2019-12-03,16541.704,235
2019-12-03,16541.851,147
2019-12-03,16542.738,887
2019-12-03,16543.834,1096
2019-12-03,16544.161,327
2019-12-03,16544.427,266
2019-12-03,16544.762,335
2019-12-03,16546.398,1636
2019-12-03,16547.02,622
2019-12-03,16547.137,117
2019-12-03,16549.498,2361
2019-12-03,16549.947,449
2019-12-03,16551.808,1861
2019-12-03,16553.685,1877
2019-12-03,16554.567,882
2019-12-03,16555.149,582
2019-12-03,17057.452,502303
2019-12-03,17058.873,1421
2019-12-03,17059.756,883
2019-12-03,17070.072,10316
2019-12-03,17071.269,1197
2019-12-03,17073.671,2402
2019-12-03,17075.051,1380
2019-12-03,17077.35,2299
2019-12-03,17078.704,1354
2019-12-03,17080.108,1404
2019-12-03,17087.419,7311
2019-12-03,17088.696,1277
2019-12-03,17091.56,2864
2019-12-03,17093.745,2185
2019-12-03,17095.057,1312
2019-12-03,17096.174,1117
2019-12-04,17097.021,847
2019-12-04,17098.93,1909
2019-12-04,17100.558,1628
2019-12-04,17106.726,6168
2019-12-04,17107.988,1262
2019-12-04,17109.793,1805
2019-12-04,17112.742,2949
2019-12-04,17114.522,1780
2019-12-04,17115.632,1110
2019-12-04,17116.413,781
2019-12-04,17117.89,1477
2019-12-04,17120.268,2378
2019-12-04,17121.92,1652
2019-12-04,17123.252,1332
2019-12-04,17124.099,847
2019-12-04,17125.083,984
2019-12-04,17125.482,399
2019-12-04,17127.048,1566
2019-12-04,17127.582,534
2019-12-04,17128.109,527
2019-12-04,17128.693,584
2019-12-04,17129.3,607
2019-12-04,17129.674,374
2019-12-04,17129.993,319
2019-12-04,17132.984,2991
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17132.984,0
2019-12-04,17290.747,157763
2019-12-04,17291.525,778
2019-12-04,17294.024,2499
2019-12-04,17294.649,625
2019-12-05,17295.409,760
2019-12-05,17306.346,10937
2019-12-05,17307.166,820
2019-12-05,17307.959,793
2019-12-05,17308.934,975
2019-12-05,17309.387,453
2019-12-05,17310.315,928
